Date,UBS log_return,Bid-Ask Spread,volume,VIX,EURCHF,oil_log_return,gold_log_return,DB log_return,MS log_return,SPY log_return,^FTSE log_return
2021-01-05,0.022146212991157307,0.3869022170937384,3584400,-0.062340930777420096,-0.0019061313577822155,0.04736921199584524,0.0041053068384807835,0.018450690868085762,0.016833890994767273,0.0068637194394418535,0.006128552311137965
2021-01-06,0.0329885668203282,0.8034795366808349,5241300,-0.010712280917359632,0.00040745404107400695,0.013922276453716168,-0.02373410559741736,0.05252655248384087,0.05854856950427616,0.005960712786412728,0.03413393512330993
2021-01-07,0.028722573400967042,0.8442749909442362,4618000,-0.11395108697919597,0.0031243990445817523,0.003942460403614052,0.002827831959051613,0.012925692406656844,0.016956429854727208,0.01474820687893387,0.002204571736359204
2021-01-08,-0.01621832503866716,0.10641658861330855,2133900,-0.03688109174802423,0.002387538728579323,0.027361749616170234,-0.04175284695685238,-0.0017138356922377668,0.0041280776852984655,0.00568154407760871,0.002374283530075448
2021-01-11,-0.003931880595712694,0.30891580277057656,2451400,0.11054189600223237,-0.004133389446477783,0.0001913737468295353,0.008415501632621867,-0.0008580205683798363,0.010706566772702328,-0.006763647820053983,-0.010942312218699278
2021-01-12,0.008499568517422779,0.8693316550967283,4100300,-0.03164153450913615,0.00010161463682733047,0.018206440557430974,-0.0036289551927895197,0.013640518472370394,-0.0034241374927051313,0.00021119682482293237,-0.006552257260161277
2021-01-13,-0.016409951804694907,0.9735746514916032,2796100,-0.0491974860781978,2.7771401255245046e-05,-0.005653977370225007,0.005789249861381841,-0.007649858807002445,-0.0031713225865032356,0.002689359178759961,-0.0012741264567076914
2021-01-14,0.00856678167691789,0.3581784124684377,2441800,0.045762535348432325,-0.0025917907708497326,0.012396850163976169,-0.0017818664700341759,0.03438492545760005,0.011971512696818136,-0.0035081264856747932,0.008341070688268878
2021-01-15,-0.007243999875901149,0.9430169011147957,1786100,0.04581596179503342,0.0004354505888734701,-0.02284625149757445,-0.011414407787474065,-0.04295399081534524,-0.01621554697868593,-0.007319379326411214,-0.009794918457259055
2021-01-20,0.0033500997290925585,0.4024358575887409,1547100,-0.07410796584050658,0.0017177033270344424,0.00489554984972133,0.014249727942710165,-0.012522555901029096,-0.00200229035305311,0.013743811934587761,0.004073310899437706
2021-01-21,-0.0013386550869709803,1.0119700973257453,2223600,-0.012121371311005128,-0.0005103873446246648,-0.0020682644866759792,-0.0003215992599331132,0.006280922274133908,-0.0018724011881207227,0.0009112405658674767,-0.0037158740660466734
2021-01-22,-0.003354594895671835,0.46034580799873626,2942200,0.027297561659488975,-0.00018556945781342246,-0.01631915908415263,-0.0051599671898233754,-0.026281526552241807,-0.007659779667508892,-0.0035456950282216223,-0.003027451652400399
2021-01-25,-0.02380257789143325,1.8627935867078866,5256700,0.05677802765401989,0.00013920798425619944,0.009520254609766446,-0.00043115764322087933,-0.036469711307814554,-0.0238902914288465,0.003936063384946354,-0.008429657733141189
2021-01-26,0.027826692413442593,1.5054896197566172,3954400,-0.007357751117878455,0.0008720985925646661,-0.0030366287481197332,-0.002266879894457694,0.016060815300507007,-0.016296735051588365,-0.0015621500362329908,0.0022719051918209873
2021-01-27,-0.025764080029509324,0.6580623082055804,5011100,0.4802140945749818,-8.347176660812942e-05,0.004551456100213201,-0.003138830803113128,-0.036263526325215296,-0.03996809234983084,-0.024744086832159302,-0.013100176498600756
2021-01-28,0.037078681974721424,1.0480821587601534,5087700,-0.20840455266105468,-0.001949581334809076,-0.009696783427044539,-0.0038014599418898284,0.019249854450386048,0.013068307657506942,0.008563429768650509,-0.00629312682451587
2021-01-29,-0.04882320880538664,0.5761900625787894,4469300,0.0910581614516798,0.0008824084774861046,-0.0026783905130293812,0.005101511241647846,-0.03590874803822708,-0.03329480520264059,-0.020222696473238034,-0.01835569501707922
2021-02-01,0.01722398722647047,0.8621996808117514,2134800,-0.09006558280233154,0.0032814021535304667,0.025533273142231104,0.007281389008044573,0.02440335865473912,0.00920426794320083,0.016508490980280167,0.009150345079303622
2021-02-02,0.013568716037264268,0.789412346343711,2134900,-0.16813693512742764,0.0011653893724536907,0.022344187122395973,-0.01641737544450263,0.007684948953012297,0.04733243740771034,0.014041184037211234,0.00774861847537821
2021-02-03,0.006046383970102229,0.418005685353965,2018600,-0.10945511880997491,-0.001026618071856802,0.016840603173096404,0.0009282503708198232,0.00857557933527904,-0.004945237707075134,0.0007860055760847452,-0.0013667153457603623
2021-02-04,0.0026755842775930396,0.21719928416788478,2551700,-0.051040593531359875,0.0008878789676540118,0.0096498412211802,-0.023916484486413037,-0.01241067152490002,0.023655696790672462,0.011301605342968764,-0.0006301517135856349
2021-02-05,-0.0026755842775931264,0.34748582495501207,2800400,-0.0422201349721882,6.468853821108924e-05,0.010965779192911567,0.012223053284327792,-0.008683137486939108,0.012782804686954261,0.003928132782375852,-0.0022166391936190833
2021-02-08,0.02709117389462984,1.860124078536593,7188100,0.01757342429621931,0.0013025776532842581,0.019509463053032146,0.011529720189568878,0.022989587532424763,0.013699801989055658,0.007195986710037045,0.005256405165859978
2021-02-09,0.0,2.169434008712824,3140700,0.018195015567699823,-9.22302812475768e-05,0.006705077703834748,0.0018542895508146806,-0.008559267627915115,0.0001346333504258853,-0.0006660427582991057,0.0012409094737035943
2021-02-10,0.005849880266980227,0.8472430356811163,3233900,0.016506592992762147,-0.0015523514054629798,0.005468224362485355,0.0028836096711605716,0.011396123635362753,0.0012116036680405713,-0.0004357475256623747,-0.0011029712074827253
2021-02-11,-0.008460845288428928,0.45137670397807506,1709300,-0.03423089878779304,-0.002314547347655528,-0.007526525767200488,-0.008566387767498546,0.008462688084567422,-0.00824051401106427,0.0016137630790994486,0.0006588922312943654
2021-02-12,0.006514643784101049,0.39874262396493926,1279500,-0.062125782326553906,0.0008060421120121559,0.020899571536612125,-0.0018099820260787875,0.01947210636473271,0.012000405303717716,0.004927623881120012,0.009315097180428545
2021-02-17,-0.015248057474640902,0.1558559289798229,2395200,0.0018622405931039336,0.0005370285144385519,0.01798877065891413,-0.014629062349107949,-0.007073408867500168,-0.007920914067171426,0.00022945839907117775,-0.0056464585673770325
2021-02-18,-0.016134586980205243,0.4151870388232039,1759100,0.045017820660557956,0.0017389194603610457,-0.010192409995840137,0.0012978130348198413,-0.008912748758214744,-0.008251246204643856,-0.0042650864514255605,-0.014060706337634983
2021-02-19,0.00971199414538276,1.3864039899484488,1788500,-0.019758188501749405,0.0010805729166362963,-0.02137687875106325,0.0013524313819186311,0.040356356459356854,0.015514441724537472,-0.0017675379341602648,0.0010270678163522412
2021-02-22,0.013440143718717629,1.9604220034947064,2060900,0.06155796013459353,0.0036765754868181215,0.03727756952902632,0.017250896659106188,0.030484973579307732,0.018253460023547833,-0.007721449861292021,-0.0017829600095639253
2021-02-23,-0.007657975435301658,0.3313820785231466,2423900,-0.014605076730018152,0.0022416367501739607,0.002922972050267851,-0.0012738096892075683,0.0033305578396502613,0.0012911360494222526,0.0012136425422739111,0.0020697398902835814
2021-02-24,0.02217388187825372,0.18500245431172604,1917400,-0.07968219767307105,0.009225922645906368,0.02482316678405671,-0.004443464260402694,0.03351354579010802,0.0302475378044614,0.010959056064222558,0.004983126164807071
2021-02-25,-0.01007564230707611,1.0173848991558885,3023700,0.30291224032747205,0.003286128246198842,0.004891489967564365,-0.012322324448977169,0.024614218024648308,-0.01831896304812833,-0.02439082995098161,-0.001051761797804124
2021-02-26,-0.017880407854593636,1.2675971082306514,3099400,-0.03307826645371294,-0.002086625647286658,-0.03247504125137617,-0.02643982642289971,-0.038373975574063114,-0.020090792024374172,-0.005165940747434498,-0.025672512273359305
2021-03-01,0.018513133512446787,0.9257669158968896,2231700,-0.17982022644574985,-0.0038124457059328584,-0.01408244354352033,-0.0032458010444414774,0.028917649393066205,0.029355447905223014,0.02395106712203497,0.016080655945847885
2021-03-02,0.010695233929490145,0.16007142211216455,3143800,0.031614855873289195,0.004901616143030613,-0.014785540457331867,0.006134974480583479,0.0,0.02038203982732031,-0.007833823617744123,0.0038326406809611325
2021-03-03,-0.011961085840434803,1.419344443518502,4043900,0.10132748472935964,0.0032514648212782805,0.02528431470062549,-0.01032367748638774,0.015711227257579518,0.015597450438758478,-0.013334212282538064,0.009285762163881543
2021-03-04,-0.025009341202834785,1.2916331259657545,4839000,0.06881786450640696,0.002158808845616645,0.040769822442147795,-0.008842158417799017,-0.03894014183846903,-0.011644391655323268,-0.01245201827778602,-0.003691938674956223
2021-03-05,0.014824667106439295,0.9452780538601724,3885800,-0.14717471401246487,0.003350912114932998,0.034794066117021245,-0.0012947745929176705,0.029543057360149266,-0.0029633045365799146,0.018229412041131186,-0.0030719530375398515
2021-03-08,0.0031938826297416905,1.3548241686539366,4143800,0.0323187704838435,-0.002512077080887073,-0.015861142198869006,-0.012027309199143453,0.03403264141197021,0.0028399812359252378,-0.004991200397351102,0.013274015393007613
2021-03-09,-0.005756341527768408,1.113061834392701,5048200,-0.05819818370948532,9.016352004065798e-05,-0.01611689734524773,0.022921797389633937,-0.0356074809550943,-0.0030873751564294,0.014176548996697468,0.0016654586377592361
2021-03-10,0.004479987961623962,0.3920131209759906,2277600,-0.06312467536579736,-0.004635185973506869,0.006695241667977896,0.002850427716795303,0.010192179028286692,0.02732874645272578,0.006205293537590554,-0.0006985348072533417
2021-03-11,-0.014795994665708455,0.7188729659461299,3931900,-0.029235256314019607,0.0041573019137440695,0.024223079382547866,0.00046463141365605257,-0.022082895525109416,0.0019238152576728951,0.010088099450077105,0.0016935666194927744
2021-03-12,0.001295304845306119,0.43037609257574405,2526800,-0.057292629073265676,-0.0006857314466521437,-0.006229542918315965,-0.0016270843199136934,0.014252046742055354,0.013008076037070273,0.0013458750409823536,0.0036300369527546682
2021-03-15,-0.0032415063496341566,0.29294503176400166,2870400,-0.03241933361122549,0.0022717798841748985,-0.0033588004203430662,0.005451831359562948,-0.017446934596551264,-0.005707455876786583,0.005945862646910351,-0.0017466705424961512
2021-03-16,0.0071175072966750555,0.20267124430284994,2278100,-0.012054378081987694,-0.0038433354454341356,-0.009063681785908707,0.000982772833472422,-0.009646367807789399,-0.015865713604478013,-0.0012621164725121602,0.007953809822632553
2021-03-17,0.015355373326145297,0.5479485354629842,2920300,-0.028705270080567794,-0.0048930346579963615,-0.0030912632851165392,-0.0021981421073807767,0.017614567732341067,0.01586571360447798,0.0034040808005609087,-0.006029650733927635
2021-03-18,0.016997604943081935,0.2586033066454862,4567800,0.11529542049856295,0.0036810271948895935,-0.07386982494603866,0.003122235750465632,0.02662641241207207,0.0009535379697427279,-0.01465654612606892,0.002510634516672779
2021-03-19,0.0006240392417650516,0.19113254074625474,4903000,-0.029628273509284025,0.000144772020460131,0.0233909229785483,0.0052971527058642155,-0.02187585198160518,-0.011984802736532742,-0.00512191230295539,-0.010527661352948421
2021-03-22,0.00435728622769955,0.3382987374446797,4628000,-0.10403556651887166,3.6243663565458025e-05,0.00211435503437142,-0.002069427911533476,-0.003957281912675766,-0.012374345314591237,0.007953256654126096,0.0025902747630137542
2021-03-23,-0.02452184098846219,0.3471544743899447,3362200,0.07251773219808452,-0.00305403322456463,-0.06355337470977825,-0.007566879516500325,-0.025704202276558223,-0.034777416910868726,-0.007901935661560477,-0.004007349966882343
2021-03-24,0.004445843800023775,0.49368821736024976,2277200,0.04338036920115944,0.004202578733297115,0.0575238781856778,0.004743225748486408,0.008910521373262818,0.002650668366815544,-0.00509643329642724,0.00204288839123195
2021-03-25,0.017588376768965693,1.041050664023027,2977200,-0.06781438391420827,-0.0009133172313329071,-0.04376845060685628,-0.004627227810274516,-0.004850411004754062,0.010033891118000272,0.005609811654463194,-0.0056918217991399865
2021-03-26,-0.001246015748584729,1.3488800811281247,3629000,-0.04914352418393228,0.0008319685060578343,0.04033006683703419,0.004223156783957694,0.0008100631196739899,-0.0018736361225682476,0.015986489004367232,0.009809744191949393
2021-03-29,-0.028455966658897127,0.2983692985167725,3544500,0.09502088219807715,-0.002124221881331766,0.009630371337751558,-0.011671575757386563,-0.03292483154577978,-0.026607500153682854,-0.0005052344367457635,-0.0006529595162693049
2021-03-30,0.00064124585144455,1.1553471515454188,2480600,-0.05602452043285265,-0.0009959380842099943,-0.0165428738799043,-0.01660812683626846,0.01330026679820616,0.015417252991108858,-0.002656483529543106,0.0053152485634830994
2021-03-31,-0.004497318742468857,0.14889729964891868,2795900,-0.0107666249268658,0.0025511045987582936,-0.023223822135586915,0.017600609611377438,-0.009124879426648858,-0.018246026769069574,0.004045148971267885,-0.00867591094277753
2021-04-01,0.020395904424570042,0.7379727716233682,3430600,-0.1128339470808001,0.002328331839415939,0.03797821316429917,0.0073830821038836664,0.009950321410848074,0.007185013474200247,0.010741185232806828,0.0035238878778570447
2021-04-06,0.013647812016910947,0.053104208434000946,3241500,0.011657139377224394,-0.0007597358089381816,0.011527510016582785,0.008361011659377205,0.004086657930203078,0.013877571538668549,-0.0005907597654681743,0.01272798393209452
2021-04-07,-0.0006163469677096402,0.32249297549470257,2583500,-0.05443526176239321,-0.0017751088516945537,0.007388759362158414,-0.000804242014787378,0.016983831928585772,-0.0006323332055590336,0.0011566272792055982,0.009001469713728697
2021-04-08,-0.0018512056775790565,0.9369394666465805,1756600,-0.01231320633011249,-0.001896264996517653,-0.002848322025607309,0.009551431317729613,-0.008860356853019951,0.014569411797923879,0.004735548127749245,0.008230079450352822
2021-04-12,-0.0018536110261095585,0.14887381671512417,2213300,0.013095384214556818,-0.0018005354653758028,0.006385521052948414,-0.0069651153108131235,0.006472508512690916,-0.0067122801475439225,0.0003645218005266528,-0.0038681541353537607
2021-04-13,-0.03332592123850824,0.1373396446837833,2138500,-0.015494960371601146,0.00126439943540003,0.008008043094837287,0.008627188966826281,-0.009724540873323811,-0.008139817400414874,0.002959300408599511,0.00020318475698067554
2021-04-14,0.009545068782908702,0.9036561612367556,1447600,0.020214728696920783,0.00509557776137483,0.0481727966863204,-0.006492181509603616,0.007302276178928406,0.015718913203724146,-0.0034209812419999062,0.007100498709290149
2021-04-15,0.0044233687079613575,0.7337971323428439,2417900,-0.025031109191174968,-0.0019735843180421118,0.004896898768938579,0.01742751851072938,-0.006488256678867559,0.00037124905053068964,0.010685163961720182,0.006306073721336296
2021-04-19,-0.010608588038078156,0.5569591035831052,3051700,0.06203544387071455,7.26015062155503e-05,0.0039522618165029255,-0.005410888818616735,-0.0023932785412444702,0.018157130845453874,-0.004925156345594385,-0.0027675418116162418
2021-04-20,-0.023485680791643006,1.29471553287079,2350800,0.07732509649126852,9.077151738840353e-05,-0.014942297461873543,0.004454866391931009,-0.0449238603564927,-0.03483695616175278,-0.007348477578193882,-0.020231598481995832
2021-04-21,-0.0070899206189254825,0.010350464905018519,4031300,-0.06525256820826134,0.0014691573702296365,-0.01761092736824245,0.00840435224167868,0.0,0.025042819793257346,0.009417614757574543,0.005147141626733584
2021-04-22,-0.017618756643593254,0.97339616306718,4225200,0.06685721042401424,-0.0014691573702295397,0.0013031738584801656,-0.006212471446331363,-0.023669802289431243,-0.012187520143515054,-0.00917508507407662,0.006202411270622253
2021-04-26,0.003256283611440886,1.4619182900135046,3065600,0.017729916653121687,-0.00017199535806002546,-0.0037081790762324026,0.001237248457746213,0.02164949034407188,0.0070167053108546335,0.002085444856357964,0.0035247523714655614
2021-04-27,-0.010457601540250413,0.9399120660969315,4106800,-0.004545458184549777,0.0002806371549963541,0.016500154750742322,-0.0006746605385477973,0.01715028005057821,0.005382964465077706,-0.00021552654317645608,-0.0026028153015350583
2021-04-28,0.021450280913011377,0.4386264878871161,2947300,-0.016073754681327553,-0.0018297118809207972,0.014511327027076103,-0.00270334073967916,0.10519854779825738,0.009351021578788737,-0.0002874410014608353,0.002688994128544557
2021-04-29,0.002569041966083473,0.15351874975563448,2537900,0.018917154055148863,-0.0009887566510433897,0.01784794023211919,-0.002880286458205009,0.03438730941470218,0.010939533483997241,0.006352572384720713,-0.0003160019676484858
2021-05-04,-0.023716504265574045,2.1219109773676115,2969500,0.06194094519634577,-0.0014658123604508783,0.01843660417265264,-0.00874639757494062,-0.025056591647161394,0.00218050124964598,-0.006188446669683702,-0.006708383233678184
2021-05-05,0.023716504265574045,0.6998307587650292,2835800,-0.017085579008662154,-0.0010391775622190164,-0.0009138774338097392,0.004663019601775825,0.014079560902030833,0.022376078408517575,0.0003127485587299854,0.016630586962299267
2021-05-06,0.019342975451074117,0.26326166184845956,3649200,-0.04049569027965366,-0.0012776583343191066,-0.014117131715124444,0.017446839157978355,0.020393986684766864,0.027082309326132096,0.007953869811847956,0.005228362393589149
2021-05-10,-0.02369626595159825,0.421137891137611,3849700,0.1637763372852811,-0.0025217950067033994,0.0003080672203291072,0.00348908627232722,-0.02144472353401766,-0.014124317491032518,-0.0099517348420575,-0.0008419044143807019
2021-05-11,-0.020956932590060477,0.2641050011870454,3675000,0.10515705090564602,0.004090064039037638,0.0055299775147506355,-0.0008711143226879709,-0.0028943552301342276,-0.018087931816468197,-0.008964816426748644,-0.024973432405641087
2021-05-12,-0.009976778466826637,0.6185487422259386,2391200,0.23371023589641604,9.123284903852946e-06,0.012180464966032653,-0.007270798097461684,0.0021715341755868447,-0.014709611309390675,-0.02147416122439174,0.008113241651507471
2021-05-13,0.020510174112252647,0.3214409735868658,2219700,-0.17632295379972707,-0.0034590144728581583,-0.03479954085411063,0.0006582236054636419,0.018625196579992887,0.014002843003080833,0.011940940721582477,-0.005913618169717113
2021-05-17,0.005793395893012646,0.29810126713706947,1901400,0.04724469943401588,0.0026353515559213916,0.0136737758041529,0.01597700925187108,-0.005571039869659675,0.008435958437838153,-0.0025477662854817987,-0.001520292313208018
2021-05-18,-0.0032144155794767825,0.52767888795927,1433000,0.07894993866919349,-0.0010569806478888737,-0.01183982883395468,0.00016065581069687392,-0.002097150949052706,-0.01279573191175731,-0.008653007871549625,0.00018487008174064137
2021-05-19,-0.0006440757160557214,1.1712110590133322,2948000,0.038607742657343125,0.0030947933394995415,-0.03306466947153175,0.007201759353874979,-0.0014005257048005611,-0.010634687515099507,-0.0026252253916854364,-0.012013530494777335
2021-05-20,0.014710821021487767,0.6099861376965111,2845500,-0.07050761829654915,-0.0028577960902641713,-0.020892257784187393,0.00026573834868414716,0.006983228559567887,0.004868988966925048,0.010700500368250966,0.009964235537516962
2021-05-24,0.006907384364921437,0.9843697883828725,1629300,-0.09085362557830234,0.0023027938783477427,0.03811309289020441,0.004200694538999657,0.020161986600920195,0.015166342636740748,0.010142660245797856,0.004762015230029319
2021-05-25,0.0006256008397104669,0.7539551637475692,2366100,0.023631633364472257,0.0010490944380970014,0.00030270425073261365,0.007137789140429843,-0.014070586722712462,-0.009297202973957155,-0.0022211905080248458,-0.0030963271460212167
2021-05-26,-0.0037593694525453443,0.2065771900444609,2016700,-0.0818135328566583,-0.002090141422719415,0.0021167136863074172,0.001684515438402536,0.004040437820084834,0.005499120151439103,0.0019825807983610447,-0.00041260074488742984
2021-05-27,0.01865721024245742,1.0870713603347537,3139700,-0.03636769300212449,-0.0006489299965170499,0.009619785613413053,-0.002949750706768753,0.010030148902627383,0.010576269690817661,0.0005248371143392543,-0.001025117482051015
2021-06-02,-0.003645172067990419,0.2427758824557823,1851400,-0.02374334749601523,0.0007206155000808229,0.0162581477221648,0.002414433020726898,0.0013184219222287302,0.007032013790504718,0.0015713649531690686,0.0038763836114284102
2021-06-03,0.005462845179018381,0.3210909070888599,2041000,0.0315342213447932,-0.0007114781467325255,-0.000290675278850572,-0.019213573983194728,0.0006584969118554253,0.006340318224965502,-0.0037182681475316022,-0.006152837276040744
2021-06-07,0.0,0.4355282438317184,1332400,0.0,0.0001828456962856946,-0.005617578654828633,0.0036972523073180667,-0.0026490056620132535,-0.008014147796048355,-0.0009706641654231755,0.0011593496653187854
2021-06-08,-0.0012149789081896834,1.2677478394446602,2075000,0.03882241025776176,-0.002196030413589039,0.01177497316892472,-0.002428134028169905,-0.010666757631380046,-0.0045161170191173605,0.00021314277144534677,0.0025260418551438877
2021-06-09,-0.011002574224287952,1.043120316625254,1572400,0.04691934447526731,-0.0006046919515882949,-0.0012856792844758449,0.0005283457753793965,-0.021681045046795876,-0.001294109392019721,-0.0014930266854129297,-0.001989278039642921
2021-06-10,-0.005547018874747665,1.2031567546313922,1954500,-0.10542256771952595,-0.0018439668096548983,0.004705917148853904,0.0005280667735240403,-0.019364414621012484,-0.010740519544592141,0.004637614499841,0.0010163164939455678
2021-06-14,0.0012307975562154533,0.4642095728457488,1421700,0.046200462905372656,0.0026269791210940595,-0.000423251413295855,-0.007163137661542878,-0.01278428676977596,-0.014554087397184575,0.0022364551356958834,0.0017646211230978033
2021-06-15,0.006742324453552637,0.6892011653087263,1625800,0.0377177945243885,-0.0006423110115184949,0.017343168871537588,-0.005109598315890978,0.010664912431676546,-0.00022052996079701157,-0.0018358532711675475,0.0036035298416174093
2021-06-16,-0.011674512157948494,0.01843932852644587,1952500,0.06428138965238342,0.00037622641199791816,0.0004158699499665965,0.0026925164354793135,-0.027968860636097465,0.00440046404205144,-0.005599007397880924,0.0017412506576055377
2021-06-17,-0.01871546746604564,2.0562437195152823,3036000,-0.02228502377181922,0.0030599048546036084,-0.01550419479717718,-0.04718346889536021,-0.025784145623605193,-0.035644181995848574,-0.0003316845189309103,-0.0044077650272064265
2021-06-21,0.004500148607079923,0.8894881986395616,2038400,-0.14589187372458623,-0.000712576648065849,0.027806392060501745,0.007831701368745038,0.01837729558394141,0.02176179646018712,0.01421443907866227,0.0063637205779584404
2021-06-22,-0.010964319774324232,0.15194698482472338,2283300,-0.07123123582395531,0.0020267284241820963,-0.008178972782628923,-0.00309153999585223,-0.013751194767283951,-0.002796616761155763,0.0053319558957808455,0.003914590712177001
2021-06-23,0.004529266569764162,0.19366215742379836,1878600,-0.020619296743295247,-0.0008485232197753467,0.00027376861460828335,0.003372115731426366,-0.0030816635939688655,0.0019817666757857275,-0.001206038275566232,-0.0022450997822257013
2021-06-24,0.010915041166184053,1.0735324949642764,2013600,-0.021679351888891696,-0.0003195384742368049,0.0030058939611201088,-0.0037663122158099844,0.020619249658867134,0.013992700723873507,0.005898330097850598,0.005062003053339038
